analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score
Billy Fitzsimmons,1,0.0355080005836292,-0.0355080005836292,,89.0,Piper Sandler Companies,570,1,-89.0,-1.5374768576684246,,0.2616542162243955,-0.6379113207220145,0.09090909090909091,-0.05799193824745587
Barney Yao,2,0.03204058176767668,-0.03204058176767668,-0.004707630867895517,89.0,Haitong International Research,2898,1,-89.0,-0.14265911440216383,-1.3094626515115357,0.2616542162243955,-0.39682251656310136,0.16666666666666666,-0.06613708609385022
Liang Wei Zhang,4,0.030442508240576094,-0.030442508240576094,-0.0031127293415635004,178.5,Soochow Securities,3048,1,-178.5,0.5001883260019064,-0.046650111638131736,-1.2240669220578726,-0.25684290256469927,0.2857142857142857,-0.07338368644705694
John DiFucci,7,0.03210690064719996,-0.03210690064719996,-0.0035834990802199713,102.14285714285714,Guggenheim Securities,1515,1,-102.14285714285714,-0.16933681178531135,-0.4193965913129895,0.043479683547669824,-0.18175123985021036,0.4117647058823529,-0.07483874582067485
Ya Li Guo,1,0.03686980205242935,-0.03686980205242935,,89.0,Huatai Research,1271,1,-89.0,-2.085280556128403,,0.2616542162243955,-0.9118131699520037,0.09090909090909091,-0.08289210635927306
Ben Reitzes,6,0.03240067503662289,-0.03240067503662289,-0.003543945648361001,111.83333333333333,Melius Research,3130,1,-111.83333333333333,-0.28751167113576687,-0.38807894008382016,-0.11738450992955367,-0.2643250403830469,0.375,-0.09912189014364259
Satoshi Tanaka,6,0.03138936897818025,-0.03138936897818025,-0.003785936651890646,130.5,Daiwa Securities Co. Ltd.,467,1,-130.5,0.11930034352446912,-0.5796827906968323,-0.4272555853254831,-0.29587934416594874,0.375,-0.11095475406223078
Saiyi He,1,0.028994106245797235,-0.028994106245797235,,363.0,CMB International,2157,1,-363.0,1.082828297961804,,-4.286810497622996,-1.6019910998305962,0.09090909090909091,-0.1456355545300542
Colin Liu,5,0.03302627737458604,-0.03302627737458604,-0.00423974849301064,124.0,China Renaissance Securities (US),2903,1,-124.0,-0.5391689665294741,-0.9390023312752049,-0.31935405014297197,-0.5991751159825504,0.3333333333333333,-0.19972503866085012
Pierre Ferragu,4,0.03447369411129331,-0.03447369411129331,-0.004599383674108872,94.25,New Street Research,1634,1,-94.25,-1.1214126046419481,-1.2237545927611897,0.17450297626929037,-0.7235547403779492,0.2857142857142857,-0.20672992582227118
