analyst,broker,broker_code,firm,quarter,year,fe,market_cap,sic_code,revision_date,staleness_days
Jun Xia,Guosheng Securities,3586,TSM-US,2024Q4,2024,0.041575198744240205,1024291.2,3674,20241018,89
Tony Shen,SPDB International,3451,TSM-US,2024Q4,2024,0.0442205681300319,1024291.2,3674,20241021,86
Ling Ji Cao,First Shanghai,1701,TSM-US,2024Q4,2024,0.03954647323915134,1024291.2,3674,20241021,86
Rong Jin,Huaan Securities,3624,TSM-US,2024Q4,2024,0.04173307509240974,1024291.2,3674,20241018,89
Leping Huang,Huatai Research,1271,TSM-US,2024Q4,2024,0.04482748493594611,1024291.2,3674,20241017,90
Heping Qin,Guotai Haitong Securities China,1094,TSM-US,2024Q4,2024,0.04914533900450655,1024291.2,3674,20241017,90
Jeff Pu,Haitong International Research,2898,TSM-US,2024Q4,2024,0.041643030026836794,1024291.2,3674,20241017,90
Pierre Ferragu,New Street Research,1634,TSM-US,2024Q3,2024,0.04906419656786271,930881.44,3674,20240905,41
Jeff Pu,Haitong International Research,2898,TSM-US,2024Q3,2024,0.04451179518609316,930881.44,3674,20240718,90
Jorge Chang,Yuanta Research,762,TSM-US,2024Q3,2024,0.044964826164475155,930881.44,3674,20241001,15
Matthew Bryson,Wedbush Securities,590,TSM-US,2024Q3,2024,0.04622901994651215,930881.44,3674,20241008,8
Robert Sanders,Deutsche Bank Research,77,TSM-US,2024Q3,2024,0.04455654111878762,930881.44,3674,20241014,2
Warren Lau,Aletheia Capital,2859,TSM-US,2024Q3,2024,0.05322508357477156,930881.44,3674,20241004,12
Mark Li,Bernstein Research,1140,TSM-US,2024Q3,2024,,930881.44,3674,20241008,8
Aaron Jeng,Nomura Research,143,TSM-US,2024Q3,2024,,930881.44,3674,20241009,7
Alex Bai,ABCI Securities,2281,TSM-US,2024Q3,2024,0.04625913750835748,930881.44,3674,20241002,14
Kevin Wang,Mizuho Securities Asia Ex Japan,1819,TSM-US,2024Q3,2024,0.04832303320704257,930881.44,3674,20241001,15
Rong Jin,Huaan Securities,3624,TSM-US,2024Q3,2024,0.04285449075105862,930881.44,3674,20240924,22
Chun Sheng Xie,Huatai Research,1271,TSM-US,2024Q3,2024,0.039745241809672385,930881.44,3674,20240718,90
Colin Liu,China Renaissance Securities (US),2903,TSM-US,2024Q3,2024,0.041296010697570766,930881.44,3674,20240719,89
Felix Hsu,Cathay Securities,3216,TSM-US,2024Q3,2024,0.03788284488522398,930881.44,3674,20240718,90
