analyst,broker,broker_code,firm,quarter,year,fe,market_cap,sic_code,revision_date,staleness_days
Christopher Rolland,Susquehanna Financial Group,974,QCOM-US,2025Q1,2025,0.059004329004329,153291.61,3663,20250206,82
Aaron Rakers,Wells Fargo Securities,596,QCOM-US,2025Q1,2025,0.07018759018759019,153291.61,3663,20241107,173
Harsh V. Kumar,Piper Sandler Companies,570,QCOM-US,2025Q1,2025,0.07126984126984127,153291.61,3663,20241107,173
Srini Pajjuri,Raymond James,402,QCOM-US,2025Q1,2025,0.06975468975468975,153291.61,3663,20250206,82
James Kelleher,Argus Research,376,QCOM-US,2025Q1,2025,0.07531024531024531,153291.61,3663,20250206,82
C.J. Muse,Cantor Fitzgerald,1190,QCOM-US,2024Q4,2024,0.05060972744360902,188285.45,3663,20241107,89
Stacy A. Rasgon,Bernstein Research,1140,QCOM-US,2024Q4,2024,,188285.45,3663,20241107,89
Mark Lipacis,Evercore ISI,1772,QCOM-US,2024Q4,2024,0.057012453007518796,188285.45,3663,20241107,89
Ross Seymore,Deutsche Bank Research,77,QCOM-US,2024Q4,2024,0.05061259398496241,188285.45,3663,20240801,187
Angustt Lin,Aletheia Capital,2859,QCOM-US,2024Q4,2024,0.06323895676691728,188285.45,3663,20250128,7
Kevin Cassidy,Rosenblatt Securities,2623,QCOM-US,2024Q4,2024,0.05671874999999999,188285.45,3663,20240801,187
Chandler B. Converse,Cleveland Research Company,2295,QCOM-US,2024Q4,2024,0.05673096217105263,188285.45,3663,20241107,89
John N. Vinh,KeyBanc Capital Markets,618,QCOM-US,2024Q4,2024,0.05620066376879699,188285.45,3663,20250110,25
Vijay Rakesh,Mizuho Securities USA,1802,QCOM-US,2024Q4,2024,0.05543291823308271,188285.45,3663,20241216,50
Rick Schafer,Oppenheimer,498,QCOM-US,2024Q4,2024,0.06229910714285713,188285.45,3663,20241107,89
Ben Reitzes,Melius Research,3130,QCOM-US,2024Q4,2024,0.05560267857142858,188285.45,3663,20241206,60
Christopher Rolland,Susquehanna Financial Group,974,QCOM-US,2024Q4,2024,0.04966987781954887,188285.45,3663,20241107,89
Joshua Buchalter,TD Cowen,917,QCOM-US,2024Q4,2024,0.05925928101503759,188285.45,3663,20241107,89
Aaron Rakers,Wells Fargo Securities,596,QCOM-US,2024Q4,2024,0.055091047932330814,188285.45,3663,20241107,89
Harsh V. Kumar,Piper Sandler Companies,570,QCOM-US,2024Q4,2024,0.05677749060150376,188285.45,3663,20241107,89
Gary Mobley,Loop Capital Markets,1009,QCOM-US,2024Q4,2024,0.051314614661654136,188285.45,3663,20241108,88
Xiao Yu Han,First Shanghai,1701,QCOM-US,2024Q4,2024,0.05495653195488721,188285.45,3663,20241210,56
Louis Miscioscia,Daiwa Securities Co. Ltd.,467,QCOM-US,2024Q4,2024,0.055308975563909776,188285.45,3663,20241204,62
Srini Pajjuri,Raymond James,402,QCOM-US,2024Q4,2024,0.05401668233082706,188285.45,3663,20241107,89
Han Jing Wen,China International Capital,898,QCOM-US,2024Q4,2024,0.05589638157894736,188285.45,3663,20241108,88
James Kelleher,Argus Research,376,QCOM-US,2024Q4,2024,0.05765859962406014,188285.45,3663,20241107,89
Stacy A. Rasgon,Bernstein Research,1140,QCOM-US,2024Q3,2024,,185592.4,3663,20241101,4
