analyst,n_observations,mean_fe,accuracy_score,consistency_score,avg_staleness_days,current_broker,current_broker_code,n_brokers,freshness_score,accuracy_score_z,consistency_score_z,freshness_score_z,partial_reliability_score_raw,credibility_weight,partial_reliability_score,factor_alpha,factor_alpha_tstat,factor_alpha_annualized,loading_Mkt-RF,loading_SMB,loading_HML,loading_MOM,loading_RMW,loading_CMA,n_factor_obs,r_squared,factor_alpha_z,partial_reliability_score_with_factor_raw,partial_reliability_score_with_factor
Krish Sankar,23,0.03165740148198734,-0.03165740148198734,-0.008114063553260048,75.52631578947368,TD Cowen,917,1,-75.52631578947368,0.6211805789860994,0.044726144263918105,-0.015541700201238453,0.21678834101625966,0.696969696969697,0.15109490434466583,0.024733236009900097,7.015405693445565,0.09893294403960039,0.001284137995320382,-0.0019102058937680104,0.000984435908120451,0.0006888073566889533,,,8,0.8451583511031565,-0.9485882390332222,-0.07455580399611081,-0.05196313611850148
N. Quinn Bolton,4,0.043266773421311855,-0.043266773421311855,-0.009480619917853747,86.25,Needham,477,1,-86.25,-0.1774138984858318,-0.132843728425461,-0.25353401792965824,-0.187930548280317,0.2857142857142857,-0.053694442365804854,,,,,,,,,,4,,,-0.187930548280317,-0.053694442365804854
Brian J. White,9,0.03000339526132331,-0.03000339526132331,-0.005005566468844752,109.22222222222223,"Monness, Crespi, Hardt",1080,1,-109.22222222222223,0.734957641210481,0.44864320603768726,-0.7633599604609005,0.14008029559575594,0.47368421052631576,0.06635382422956859,0.025411137005768594,10.477268328090103,0.10164454802307438,0.0006309092198612198,-0.0007793177365572189,0.0003330705779057813,0.0004301852511181315,,,9,0.7009746793656263,-0.9043924101030028,-0.12103788082893374,-0.05733373302423177
Gregg Moskowitz,7,0.033242667921348716,-0.033242667921348716,-0.003944122888992484,137.71428571428572,Mizuho Securities USA,1802,1,-137.71428571428572,0.5121320421305176,0.5865668264785935,-1.395688560801947,-0.09899656406427863,0.4117647058823529,-0.0407632910852912,0.035118136149317664,7.751685554076877,0.14047254459727065,-0.0007665369357287666,-7.284102038645258e-05,-0.0002770736999699556,0.00023191111456002592,,,7,0.6883499429846975,-0.27154354841272815,-0.14213331015139102,-0.058525480650572774
Phillip Securities Research Team,3,0.029067312707920834,-0.029067312707920834,-0.002724131652007715,179.0,Phillip Securities,651,1,-179.0,0.7993496136196737,0.7450920759643347,-2.3119485549451566,-0.2558356217870494,0.23076923076923078,-0.05903898964316524,,,,,,,,,,3,,,-0.2558356217870494,-0.05903898964316524
Sophie Huang,6,0.02596458830168683,-0.02596458830168683,-0.004163724289349717,120.5,ABCI Securities,2281,1,-120.5,1.0127822255547534,0.5580318946498306,-1.0136493590917157,0.18572158703762276,0.375,0.06964559513910853,0.021010553985093387,175.02427577616098,0.08404221594037355,0.0006820261381734684,-0.0016033745017132544,0.0003149243256046492,0.0010079075345697068,,,6,0.999888631294559,-1.191288897289633,-0.15853103404419117,-0.05944913776657169
Mikhail Paramonov,4,0.0502863896724626,-0.0502863896724626,-0.004101480187488313,100.5,Freedom Broker,3713,1,-100.5,-0.6602847033355365,0.5661198722331631,-0.5697863861503683,-0.22131707241758056,0.2857142857142857,-0.06323344926216587,,,,,,,,,,4,,,-0.22131707241758056,-0.06323344926216587
Cheng Ning Li,6,0.026702995188482802,-0.026702995188482802,-0.004446980390448468,121.5,China International Capital,898,1,-121.5,0.961988120154008,0.521225692495447,-1.035842507738783,0.14912376830355734,0.375,0.055921413113834,0.019661638864072663,124.13349629575565,0.07864655545629065,0.001127207758551112,-0.0018172341258442172,0.000592537514682746,0.0012747127975553988,,,6,0.9998300270952422,-1.2792315648669836,-0.2079650649890779,-0.07798689937090422
John Barnidge,4,0.05923797050434851,-0.05923797050434851,-0.007339453259125946,61.5,Piper Sandler Companies,570,1,-61.5,-1.2760529855776526,0.14537874438859016,0.2957464110852591,-0.27830927670126776,0.2857142857142857,-0.07951693620036221,,,,,,,,,,4,,,-0.27830927670126776,-0.07951693620036221
Colin Liu,13,0.03610576523687323,-0.03610576523687323,-0.009412529103116051,102.76923076923077,China Renaissance Securities (US),2903,1,-102.76923076923077,0.31518308428916664,-0.12399603094473285,-0.6201477619264059,-0.14298690286065738,0.5652173913043478,-0.08081868422558895,,,,,,,,,,5,,,-0.14298690286065738,-0.08081868422558895
Helena Wang,6,0.028183440389043118,-0.028183440389043118,-0.0053193388555351695,117.66666666666667,Phillip Securities,651,1,-117.66666666666667,0.8601501079388456,0.40787172803529576,-0.9507687712583582,0.10575102157192769,0.375,0.039656633089472884,0.020925430999516343,10.403565239986367,0.08370172399806537,0.0011562990755304954,-0.002114881467360366,0.0004945073000913833,0.0013866503814913451,,,6,0.980843428237017,-1.1968384995641843,-0.2198963587121003,-0.08246113451703761
Neil Kalton,4,0.05341040531145243,-0.05341040531145243,-0.012173126307763339,52.75,Wells Fargo Securities,596,1,-52.75,-0.875181913096083,-0.4827070997864629,0.4899364617470986,-0.2893175170451491,0.2857142857142857,-0.08266214772718544,,,,,,,,,,4,,,-0.2893175170451491,-0.08266214772718544
Liang Wei Zhang,4,0.030442508240576052,-0.030442508240576052,-0.0031127293415635256,178.5,Soochow Securities,3048,1,-178.5,0.7047515971582916,0.6945978233673494,-2.300851980621623,-0.30050085336532745,0.2857142857142857,-0.08585738667580783,,,,,,,,,,4,,,-0.30050085336532745,-0.08585738667580783
Pierre Ferragu,20,0.032311486096684716,-0.032311486096684716,-0.009371647539322564,98.5625,New Street Research,1634,1,-98.5625,0.5761868994118128,-0.11868389434631997,-0.5267871606466752,-0.023094718527060798,0.6666666666666666,-0.015396479018040532,0.03190367248590719,4.881129427483801,0.12761468994362876,1.934465259186978e-05,-0.0009901069591520895,-5.7067354724564515e-05,0.00016867021261461433,,,8,0.4619128592257098,-0.4811108554919682,-0.13759875276828765,-0.09173250184552509
Wilma Burdis,4,0.06174207696595683,-0.06174207696595683,-0.006727902353099305,63.25,Raymond James,402,1,-63.25,-1.4483074022415172,0.22484346266862368,0.25690840095289125,-0.32218517954000075,0.2857142857142857,-0.0920529084400002,,,,,,,,,,4,,,-0.32218517954000075,-0.0920529084400002
Christopher Rolland,11,0.06120955243413037,-0.06120955243413037,-0.016237580818917404,53.90909090909091,Susquehanna Financial Group,974,1,-53.90909090909091,-1.4116756918908127,-1.0108409468758814,0.46421258490617967,-0.6527680179535048,0.5238095238095238,-0.34192610464231205,0.05835404469094305,6.454679041124232,0.2334161787637722,0.0014371870783879677,-0.001045121397747824,0.00034546649043066445,-0.0017291424920270603,,,11,0.34904621062901175,1.2433240284201448,-0.17874500636009238,-0.0936283366648103
Blayne Curtis,5,0.03723815344778308,-0.03723815344778308,-0.015032453383781499,86.5,Jefferies,512,1,-86.5,0.23728748611957742,-0.8542470947846177,-0.2590823050914251,-0.29201397125215517,0.3333333333333333,-0.09733799041738506,,,,,,,,,,4,,,-0.29201397125215517,-0.09733799041738506
Leping Huang,9,0.03769865631737083,-0.03769865631737083,-0.009859594285947987,102.33333333333333,Huatai Research,1271,1,-102.33333333333333,0.20561005770787713,-0.18208752988039761,-0.6104738253366584,-0.1956504325030596,0.47368421052631576,-0.09267652065934402,0.034549071428281876,6.647085158329746,0.1381962857131275,-0.00017125469527182083,-0.0017575953738763193,-0.00016723136035999849,0.00039814919919330994,,,8,0.6980764835674067,-0.30864378460414915,-0.22389877052833201,-0.10605731235552568
Mark Lipacis,8,0.044751699478637476,-0.044751699478637476,-0.01402012459305733,78.875,Evercore ISI,1772,1,-78.875,-0.27956014335008306,-0.7227054334627085,-0.0898595466575364,-0.36404170782344275,0.4444444444444444,-0.16179631458819677,0.040992359846655356,1.7789908535228836,0.16396943938662142,8.670094620317527e-05,-0.0029926500042471754,-0.0006259551673338337,0.0012136836266423002,,,6,0.564359259021284,0.11142710247526659,-0.2451745052487654,-0.10896644677722907
Brent Thielman,4,0.03584096807044983,-0.03584096807044983,-0.011543867624799779,129.75,DA Davidson,556,1,-129.75,0.33339815706495085,-0.4009414389490871,-1.2189359840770888,-0.428826421987075,0.2857142857142857,-0.12252183485344999,,,,,,,,,,4,,,-0.428826421987075,-0.12252183485344999
Barton Crockett,7,0.028204957203080805,-0.028204957203080805,-0.005095611728657875,131.28571428571428,Rosenblatt Securities,2623,1,-131.28571428571428,0.8586699926532734,0.4369427553753011,-1.2530183194993707,0.014198142843067899,0.4117647058823529,0.005846294111851487,0.020368089253353327,11.725234988003045,0.08147235701341331,0.0010623844262837873,-0.0020315658085218284,0.0005365028854258451,0.001380801131813882,,,7,0.9667149690267722,-1.2331744551376569,-0.2976450066521133,-0.12255970862145842
Chun Sheng Xie,11,0.03219603997098524,-0.03219603997098524,-0.005560084969916689,146.54545454545453,Huatai Research,1271,1,-146.54545454545453,0.584128297009459,0.3765892592043088,-1.5916800033994245,-0.21032081572855224,0.5238095238095238,-0.11016804633400357,0.033043550385075164,8.408049487345883,0.13217420154030066,-0.0007707426378080401,0.00031032577825836825,0.0007667817845893116,0.00238695244741758,,,6,0.9149945310338904,-0.4067963922591419,-0.2594397098611997,-0.13589699087967602
Julien Dumoulin-Smith,7,0.06560988081233966,-0.06560988081233966,-0.02860783399661551,27.0,Jefferies,512,1,-27.0,-1.7143688918560662,-2.6182274688012495,1.0614100394090833,-1.0903954404160776,0.4117647058823529,-0.44898635781838486,0.06887147013724967,1.3138186148060949,0.2754858805489987,-4.32892020000088e-05,0.004063981401795073,0.0005641775949399095,-0.0020365855901708406,,,7,0.20688640146447645,1.929008720792945,-0.3355444001138219,-0.13816534122333843
Ling Ji Cao,9,0.04009384569984568,-0.04009384569984568,-0.012007569366895841,71.55555555555556,First Shanghai,1701,1,-71.55555555555556,0.04084791352463943,-0.4611946867793162,0.07258197191197055,-0.11592160044756872,0.47368421052631576,-0.0549102317909536,0.02568606993492915,2.8701943476026344,0.1027442797397166,0.0025786125304041348,-0.0027333809652712554,0.0018056324417700096,0.0009004703977575235,,,9,0.6161536203566452,-0.8864681279754969,-0.30855823232955076,-0.14615916268241877
Han Jing Wen,3,0.06234507720761346,-0.06234507720761346,-0.005216509062487641,113.66666666666667,China International Capital,898,1,-113.66666666666667,-1.4897870503584028,0.42123339663032194,-0.8619961766700888,-0.6435166101327232,0.23076923076923078,-0.14850383310755152,,,,,,,,,,3,,,-0.6435166101327232,-0.14850383310755152
Etienne Ricard,4,0.06443933043491887,-0.06443933043491887,-0.012619944402704805,47.25,BMO Capital Markets,181,1,-47.25,-1.6338481649901715,-0.5407664922050527,0.6119987793059691,-0.5208719592964183,0.2857142857142857,-0.14882055979897665,,,,,,,,,,4,,,-0.5208719592964183,-0.14882055979897665
Pei Feng Li,5,0.054046568340529,-0.054046568340529,-0.00841757333086874,96.0,China International Capital,898,1,-96.0,-0.918942788744445,0.00528818622112578,-0.4699172172385651,-0.46119060658729477,0.3333333333333333,-0.15373020219576491,,,,,,,,,,5,,,-0.46119060658729477,-0.15373020219576491
Kevin Garrigan,9,0.05230627889543443,-0.05230627889543443,-0.016531409848571568,91.44444444444444,Jefferies,512,2,-91.44444444444444,-0.7992304091843088,-1.0490209917975164,-0.36881509562414705,-0.7390221655353241,0.47368421052631576,-0.3500631310430482,0.0531180486470083,4.814380581965837,0.2124721945880332,0.00016098384678199615,-0.0014910968648978833,-0.00044801761982684257,-0.001225381317896184,,,9,0.23609090221875473,0.9019626985985612,-0.3287759495018528,-0.155735976079825
Srini Pajjuri,10,0.04083380592728997,-0.04083380592728997,-0.017293665916978188,68.375,RBC Capital Markets,1269,2,-68.375,-0.010053044276895805,-1.1480682880017334,0.14316851413667098,-0.3383176060473194,0.5,-0.1691588030236597,,,,,,,,,,5,,,-0.3383176060473194,-0.1691588030236597
Parth Talsania,5,0.04523551600597882,-0.04523551600597882,-0.015164171582204093,92.6,Equisights,3723,1,-92.6,-0.31284128972594155,-0.8713625130218511,-0.3944605118385359,-0.5262214381954428,0.3333333333333333,-0.17540714606514757,,,,,,,,,,2,,,-0.5262214381954428,-0.17540714606514757
Thiago Alves Kapulskis,9,0.03267649470077378,-0.03267649470077378,-0.004096677009108804,169.88888888888889,Itau Securities,1394,1,-169.88888888888889,0.5510784045699958,0.5667439956103262,-2.109744311716321,-0.33064063717866626,0.47368421052631576,-0.15661924918989453,0.030053984233279527,22.19055270256533,0.1202159369331181,-0.0001622009565649993,-0.00023117186042381606,0.0004884238253494414,0.0007583278574355561,,,7,0.8560096850088652,-0.6017014816830926,-0.3984058483047728,-0.18871855972331344
John N. Vinh,6,0.05961684084673136,-0.05961684084673136,-0.019202378481815916,37.0,KeyBanc Capital Markets,618,1,-37.0,-1.3021150124199463,-1.3960857543282128,0.8394785529384097,-0.6195740712699165,0.375,-0.23234027672621868,0.03680294204377832,1.3433948660443003,0.14721176817511328,0.0056925061877589915,-0.003915923480932273,0.003529940814833596,0.00039304436043435375,,,6,0.7272929742283646,-0.16170244544043952,-0.5051061648125472,-0.1894148118047052
Joshua Buchalter,6,0.06191710910560058,-0.06191710910560058,-0.018408409788761813,65.83333333333333,TD Cowen,917,1,-65.83333333333333,-1.4603476487621856,-1.2929177303829384,0.19957610028130066,-0.8512297596212745,0.375,-0.31921115985797793,0.04653628745030595,2.082134470088127,0.1861451498012238,0.004707334375783031,-0.0026639377551078685,0.002523250450096117,-0.0008730072506705059,,,6,0.8024932046963784,0.47286406372143847,-0.5202063037855963,-0.19507736391959862
Rick Schafer,7,0.06129514225479501,-0.06129514225479501,-0.0146507099662573,91.14285714285714,Oppenheimer,498,1,-91.14285714285714,-1.4175633108307368,-0.8046434839815356,-0.36212192380995206,-0.8614429062074082,0.4117647058823529,-0.35471178490893274,0.0475849520518171,3.104100554300141,0.1903398082072684,0.0040241787947392325,-0.0026872627047567358,0.0019359451968628046,-0.00019173075371725764,,,7,0.7413885004978832,0.5412318661233017,-0.5107742131247307,-0.210318793639595
Michael C. Brown,6,0.07957529568677893,-0.07957529568677893,-0.030870734408261224,46.833333333333336,Wells Fargo Securities,596,2,-46.833333333333336,-2.675032677340785,-2.9122679843742323,0.6212459245755805,-1.655351579046479,0.375,-0.6207568421424297,0.08099399552579345,4.0670613221879135,0.3239759821031738,-0.008565799562003214,0.010932867547152177,0.004430073724185945,-0.005559303534162513,,,6,0.9585170871771433,2.719338077940333,-0.5616791647997761,-0.21062968679991603
Ben Reitzes,22,0.038602486710605004,-0.038602486710605004,-0.016989104732302057,85.27272727272727,Melius Research,3130,1,-85.27272727272727,0.14343667189678444,-1.1084937104795352,-0.23184525902456954,-0.39896743253577344,0.6875,-0.27429010986834423,0.037161413134929766,9.264132301560002,0.14864565253971906,0.0001348296114506737,-0.0004096175388997551,-8.352168973353505e-05,-0.00031653203909003764,,,10,0.16108626211777333,-0.1383318837839233,-0.3338085453478109,-0.22949337492662
Qi Li,1,0.1108584553545793,-0.1108584553545793,,89.0,Guotai Haitong Securities China,1094,1,-89.0,-4.826962917766145,,-0.3145651767090935,-2.570764047237619,0.09090909090909091,-0.2337058224761472,,,,,,,,,,1,,,-2.570764047237619,-0.2337058224761472
Harsh V. Kumar,6,0.06588248199866835,-0.06588248199866835,-0.011604817711736267,105.33333333333333,Piper Sandler Companies,570,1,-105.33333333333333,-1.733120793603393,-0.4088612726699133,-0.6770532712778604,-0.939678445850389,0.375,-0.35237941719389587,0.043638077234914564,2.661736495527522,0.17455230893965826,0.004453480520338357,-0.0018540395456745076,0.004160793736301329,0.0015021451289219151,,,6,0.725322765883528,0.28391493447705607,-0.6337801007685278,-0.2376675377881979
Kevin Cassidy,9,0.06195939372559061,-0.06195939372559061,-0.014018313297867534,115.77777777777777,Rosenblatt Securities,2623,1,-115.77777777777777,-1.4632563559844647,-0.7224700743772084,-0.908848379369453,-1.031524936577042,0.47368421052631576,-0.4886170752207041,0.05584039268912027,9.234458489687324,0.22336157075648108,0.0029838626265713554,-0.0009012549303699705,0.001680505267032171,-0.002218191120372804,,,9,0.7630018779386768,1.0794462136068832,-0.5037821490310608,-0.23863364954102878
Vijay Rakesh,8,0.060660821541787396,-0.060660821541787396,-0.015031177855937132,87.375,Mizuho Securities USA,1802,1,-87.375,-1.3739291658484363,-0.8540813531271169,-0.27850131015760904,-0.8355039430443872,0.4444444444444444,-0.3713350857975054,0.04290392724745979,4.702919750069425,0.17161570898983916,0.005183793722707631,-0.003024371486815549,0.0028364995877631746,-0.00010986295826814676,,,8,0.8539156853488254,0.23605194644131033,-0.5676149706729628,-0.2522733202990946
Saiyi He,1,0.0289941062457972,-0.0289941062457972,,363.0,CMB International,2157,1,-363.0,0.8043853964917137,,-6.3954879060055525,-2.7955512547569192,0.09090909090909091,-0.2541410231597199,,,,,,,,,,1,,,-2.7955512547569192,-0.2541410231597199
Steve Biggar,9,0.055630155694680675,-0.055630155694680675,-0.008158491846739299,104.11111111111111,Argus Research,376,1,-104.11111111111111,-1.0278758233848615,0.038953146807452085,-0.6499283118203338,-0.5462836627992478,0.47368421052631576,-0.2587659455364858,,,,,,,,,,5,,,-0.5462836627992478,-0.2587659455364858
Bo Tao Yu,1,0.0342677885316862,-0.0342677885316862,,361.0,China Securities,697,1,-361.0,0.4416152508314866,,-6.351101608711417,-2.954743178939965,0.09090909090909091,-0.2686130162672696,,,,,,,,,,1,,,-2.954743178939965,-0.2686130162672696
Ross Seymore,15,0.053355246037622275,-0.053355246037622275,-0.014591813010395237,114.53333333333333,Deutsche Bank Research,77,1,-114.53333333333333,-0.8713875742039926,-0.7969904334194186,-0.8812302388308804,-0.8498694154847639,0.6,-0.5099216492908584,0.05085056739272461,9.095218195770238,0.20340226957089844,0.0010091838105552304,-0.001126350699990084,9.491341531593861e-05,-0.0013085036342101982,,,10,0.5563318111736657,0.7541340123633199,-0.448868558522743,-0.2693211351136458
Chandler B. Converse,8,0.05247699800384475,-0.05247699800384475,-0.02244880953957794,44.5,Cleveland Research Company,2295,1,-44.5,-0.8109739675686862,-1.8179259100345189,0.6730299380854045,-0.6519566465059334,0.4444444444444444,-0.2897585095581926,0.03182668428939143,1.0817077341575203,0.1273067371575657,0.0065393006114306896,-0.004492736564138563,0.0037101381193834072,0.0013410096128195583,,,6,0.7184475943681115,-0.4861301093116171,-0.6105000122073544,-0.27133333875882415
Aaron Rakers,16,0.043472825100809534,-0.043472825100809534,-0.019476429973408885,76.25,Wells Fargo Securities,596,1,-76.25,-0.19158794116278968,-1.431695912630733,-0.03160253145898456,-0.5516287950841691,0.6153846153846154,-0.3394638738979502,0.03451994612329047,7.7207943740290705,0.13807978449316188,0.0025379121536607215,-0.0017415188364320819,0.0013815487520327891,-2.83876684250364e-05,,,8,0.8625604054241408,-0.31054261202111066,-0.4913572493184044,-0.30237369188824886
James Kelleher,24,0.039596812529789575,-0.039596812529789575,-0.018586497760369577,82.23809523809524,Argus Research,376,1,-82.23809523809524,0.07503821656615481,-1.3160584212942148,-0.16449721919082852,-0.4685058079729629,0.7058823529411765,-0.33070998209856206,0.034371064232990176,3.867134828892736,0.1374842569319607,0.0013785991551875897,-0.002051733179802835,0.0005628366468300051,0.0004735705487081992,,,6,0.7939462630976292,-0.3202489830024508,-0.43144160173033486,-0.30454701298611875
C.J. Muse,13,0.04460343409895885,-0.04460343409895885,-0.01750657231306158,97.63636363636364,Cantor Fitzgerald,1190,1,-97.63636363636364,-0.26936114946561995,-1.175733273235272,-0.5062332786610391,-0.6504425671206437,0.5652173913043478,-0.3676414509812334,0.03505182036575605,1.6409894579992161,0.1402072814630242,0.003372403222911496,-0.002481983556769556,0.0015284607416316308,0.00034999516478206524,,,6,0.6536461997792686,-0.2758670131126254,-0.5567986786186392,-0.3147122966105352
Edward Snyder,5,0.06328906530203474,-0.06328906530203474,-0.01707114657903693,84.6,Charter Equity Research,3077,1,-84.6,-1.5547228352522018,-1.1191542003483477,-0.21691532266199698,-0.9635974527541821,0.3333333333333333,-0.32119915091806067,,,,,,,,,,5,,,-0.9635974527541821,-0.32119915091806067
Shahriar Pourreza,6,0.06349189904660123,-0.06349189904660123,-0.020165964831139097,74.16666666666667,Wells Fargo Securities,596,2,-74.16666666666667,-1.5686755201263136,-1.5212938392690876,0.014633194889072354,-1.025112054835443,0.375,-0.3844170205632912,0.03306135493778851,2.267541468481856,0.13224541975115403,0.0040332945458605935,0.00012579459438224463,0.0035007813369165785,0.0009466325260609207,,,6,0.9468531457253684,-0.4056356225144539,-0.8702429467551958,-0.3263411050331984
Melissa Fairbanks,10,0.04407071924829587,-0.04407071924829587,-0.020037868965885566,86.5,Raymond James,402,1,-86.5,-0.23271634731523816,-1.504649105781005,-0.2590823050914251,-0.6654825860625561,0.5,-0.33274129303127803,,,,,,,,,,5,,,-0.6654825860625561,-0.33274129303127803
Louis Miscioscia,12,0.04418819344178506,-0.04418819344178506,-0.02125737244248691,87.66666666666667,Daiwa Securities Co. Ltd.,467,1,-87.66666666666667,-0.24079725321232273,-1.6631109758471831,-0.28497431184633715,-0.7296275136352811,0.5454545454545454,-0.3979786438010624,0.03307257638986988,3.254941961286918,0.13229030555947952,0.002869903628154325,-0.001956454027692357,0.0016830190855213743,0.00013004936671990957,,,6,0.8397437381200701,-0.4049040387292707,-0.6484466449087785,-0.3536981699502428
Jay Goldberg,6,0.04831368486272674,-0.04831368486272674,-0.025039006373807918,85.5,Seaport Research Partners,1321,1,-85.5,-0.524584755485555,-2.1544952122684577,-0.23688915644435773,-0.9719897080661234,0.375,-0.3644961405247963,,,,,,,,,,4,,,-0.9719897080661234,-0.3644961405247963
Cody Acree,5,0.06300538680321392,-0.06300538680321392,-0.01797037447940318,125.6,"Benchmark, a StoneX Company",1124,1,-125.6,-1.5352089387451517,-1.2359995701580648,-1.126834417191759,-1.2993476420316585,0.3333333333333333,-0.4331158806772195,,,,,,,,,,5,,,-1.2993476420316585,-0.4331158806772195
sean Hao,8,0.04947413575710269,-0.04947413575710269,-0.023641703817553643,98.5,Fubon Securities,1084,1,-98.5,-0.6044107512818373,-1.972930189814089,-0.5254000888562336,-1.0342470099840533,0.4444444444444444,-0.4596653377706903,,,,,,,,,,5,,,-1.0342470099840533,-0.4596653377706903
Heping Qin,17,0.048011773541228896,-0.048011773541228896,-0.02524517741495824,90.82352941176471,Guotai Haitong Securities China,1094,1,-90.82352941176471,-0.5038166454366613,-2.181285007755733,-0.35503503600668707,-1.0133788963996937,0.6296296296296297,-0.638053379214622,0.030470309053588735,3.257129451017067,0.12188123621435494,0.0024727828660320974,-0.002136953074640697,0.0009074381072927907,0.0012027619077369031,,,9,0.6261263131662052,-0.574559139881076,-0.9036739572700392,-0.5689798990218765
Angie Storozynski,12,0.09915184354314488,-0.09915184354314488,-0.05666480036417512,29.75,Seaport Research Partners,1321,1,-29.75,-4.0216794285834245,-6.263940207052634,1.000378880629648,-3.095080251668804,0.5454545454545454,-1.6882255918193474,0.11053124702517611,3.571523492451984,0.44212498810070444,0.00015276746422586114,0.0013670014783205764,-0.002220506657824576,-0.004332931239472276,,,12,0.14942953441579054,4.645022392156651,-1.16005459071244,-0.6327570494795127
James M. Thalacker,10,0.08247045513757023,-0.08247045513757023,-0.04525680215027382,62.2,BMO Capital Markets,181,1,-62.2,-2.8741871501999885,-4.781588770282297,0.2802112070323119,-2.458521571149991,0.5,-1.2292607855749955,0.03714780879012488,1.7307005823360297,0.14859123516049952,0.008092116879016521,-0.0012807909577500479,0.005614016231736276,0.0020540177901135137,,,10,0.6376909658955646,-0.13921882051859233,-1.8786958834921414,-0.9393479417460707
